rating_id,user_id,game_id,review,rating_date
458,1175,60,Glitches and bugs ruin the experience.,2021-08-29
459,378,144,Glitches and bugs ruin the experience.,2020-03-29
460,807,135,Amazing gameplay and story! Highly recommend.,2021-11-21
461,179,70,Repetitive and gets boring quickly.,1997-07-27
462,1292,16,Glitches and bugs ruin the experience.,2020-07-03
463,1555,50,Loved the character development and the plot twists.,2008-07-25
464,1286,157,Glitches and bugs ruin the experience.,2021-09-09
465,148,109,Innovative and engaging. Best game I’ve played in years.,2014-01-14
466,541,158,Repetitive and gets boring quickly.,2023-07-16
467,837,36,Terrible controls and clunky gameplay.,2003-01-25
468,725,181,Overhyped and not worth the money.,2011-04-23
469,1706,55,Disappointing story and poorly designed levels.,2022-10-17
470,257,112,Amazing gameplay and story! Highly recommend.,2024-08-20
471,914,64,Super fun and addictive. Can’t wait for the sequel!,2014-07-03
472,1451,10,Graphics and mechanics are top-notch. A must-play!,2019-09-03
473,1926,13,Loved the character development and the plot twists.,2011-02-04
474,330,14,Disappointing story and poorly designed levels.,1997-12-27
475,264,86,Terrible controls and clunky gameplay.,2021-10-30
476,1526,112,Graphics and mechanics are top-notch. A must-play!,2024-10-31
477,1481,133,Terrible controls and clunky gameplay.,2022-09-11
478,1942,115,Loved the character development and the plot twists.,2015-06-17
479,1990,54,Innovative and engaging. Best game I’ve played in years.,2024-08-13
480,1095,17,Repetitive and gets boring quickly.,2017-11-02
481,410,108,Graphics and mechanics are top-notch. A must-play!,2024-09-07
482,1713,69,Terrible controls and clunky gameplay.,2024-01-19
483,461,125,Innovative and engaging. Best game I’ve played in years.,2022-08-01
484,1047,150,Disappointing story and poorly designed levels.,2012-02-04
485,822,193,Disappointing story and poorly designed levels.,2012-05-22
486,1683,160,Loved the character development and the plot twists.,2023-03-05
487,789,187,Terrible controls and clunky gameplay.,2023-02-05
488,1568,26,Innovative and engaging. Best game I’ve played in years.,2023-06-14
489,1862,38,Repetitive and gets boring quickly.,2023-01-07
490,413,172,Loved the character development and the plot twists.,2006-07-18
491,846,54,Glitches and bugs ruin the experience.,2024-04-04
492,957,170,Innovative and engaging. Best game I’ve played in years.,2015-08-12
493,401,45,Glitches and bugs ruin the experience.,2013-08-03
494,375,173,Overhyped and not worth the money.,2022-02-02
495,1202,93,Disappointing story and poorly designed levels.,2019-12-18
496,1052,143,Disappointing story and poorly designed levels.,2024-04-07
497,990,61,Amazing gameplay and story! Highly recommend.,2017-05-13
498,1733,89,Loved the character development and the plot twists.,2024-01-16
499,1924,179,Glitches and bugs ruin the experience.,2024-09-20
500,1485,71,Amazing gameplay and story! Highly recommend.,2022-05-19
501,537,197,Overhyped and not worth the money.,2020-09-18
502,930,147,Repetitive and gets boring quickly.,2024-09-19
503,268,48,Amazing gameplay and story! Highly recommend.,2009-09-26
504,1769,112,Innovative and engaging. Best game I’ve played in years.,2024-09-28
505,1736,193,Loved the character development and the plot twists.,2023-08-13
506,1510,135,Graphics and mechanics are top-notch. A must-play!,2016-11-16
507,1453,102,Loved the character development and the plot twists.,2024-03-29
508,343,154,Amazing gameplay and story! Highly recommend.,2021-06-10
509,1532,88,Terrible controls and clunky gameplay.,2024-06-20
510,1913,165,Repetitive and gets boring quickly.,2024-01-27
511,1363,23,Loved the character development and the plot twists.,2024-06-02
512,447,154,Overhyped and not worth the money.,2020-01-28
513,1813,169,Glitches and bugs ruin the experience.,2008-09-20
514,1335,144,Repetitive and gets boring quickly.,2021-05-30
515,253,13,Terrible controls and clunky gameplay.,2018-03-04
516,963,52,Loved the character development and the plot twists.,2008-10-22
517,1855,67,Innovative and engaging. Best game I’ve played in years.,1988-11-11
518,1405,181,Overhyped and not worth the money.,2023-01-10
519,1391,77,Graphics and mechanics are top-notch. A must-play!,2013-03-26
520,1507,61,Glitches and bugs ruin the experience.,2015-10-06
521,1854,165,Terrible controls and clunky gameplay.,2000-03-16
522,377,156,Graphics and mechanics are top-notch. A must-play!,2021-05-14
523,201,8,Overhyped and not worth the money.,1988-02-13
524,471,149,Innovative and engaging. Best game I’ve played in years.,2023-07-04
525,283,112,Super fun and addictive. Can’t wait for the sequel!,2024-08-23
526,817,10,Terrible controls and clunky gameplay.,2013-08-18
527,267,128,Innovative and engaging. Best game I’ve played in years.,2011-11-07
528,317,134,Amazing gameplay and story! Highly recommend.,2011-05-10
529,1339,175,Overhyped and not worth the money.,1990-10-18
530,553,169,Overhyped and not worth the money.,2006-07-13
531,581,79,Overhyped and not worth the money.,2021-07-12
532,1013,62,Glitches and bugs ruin the experience.,2023-04-25
533,95,169,Disappointing story and poorly designed levels.,2018-05-08
534,1524,22,Innovative and engaging. Best game I’ve played in years.,2023-08-06
535,1808,188,Graphics and mechanics are top-notch. A must-play!,2004-09-17
536,435,68,Innovative and engaging. Best game I’ve played in years.,2010-02-19
537,64,170,Glitches and bugs ruin the experience.,2009-10-27
538,1873,128,Amazing gameplay and story! Highly recommend.,2006-07-20
539,1054,3,Super fun and addictive. Can’t wait for the sequel!,2019-02-24
540,599,187,Innovative and engaging. Best game I’ve played in years.,2006-09-08
541,1344,4,Amazing gameplay and story! Highly recommend.,2014-10-17
542,564,69,Terrible controls and clunky gameplay.,2015-11-19
543,1304,20,Terrible controls and clunky gameplay.,1988-08-17
544,1760,137,Glitches and bugs ruin the experience.,2023-11-12
545,1242,66,Super fun and addictive. Can’t wait for the sequel!,2004-10-26
546,958,77,Overhyped and not worth the money.,2022-02-20
547,1323,172,Super fun and addictive. Can’t wait for the sequel!,2006-01-16
548,709,27,Overhyped and not worth the money.,2013-03-18
549,1179,8,Terrible controls and clunky gameplay.,2001-09-16
550,27,143,Terrible controls and clunky gameplay.,2009-04-07
551,840,46,Terrible controls and clunky gameplay.,2012-10-02
552,1266,10,Repetitive and gets boring quickly.,2011-05-07
553,192,108,Terrible controls and clunky gameplay.,2021-01-15
554,173,147,Glitches and bugs ruin the experience.,2022-10-09
555,97,12,Amazing gameplay and story! Highly recommend.,2017-03-10
556,1664,162,Disappointing story and poorly designed levels.,2021-01-02
557,962,88,Overhyped and not worth the money.,2023-11-01
558,396,103,Amazing gameplay and story! Highly recommend.,2022-02-10
559,934,6,Glitches and bugs ruin the experience.,2023-02-02
560,1637,181,Overhyped and not worth the money.,1993-08-29
561,1826,119,Overhyped and not worth the money.,2022-05-22
562,1043,189,Terrible controls and clunky gameplay.,2009-05-30
563,1870,51,Innovative and engaging. Best game I’ve played in years.,2012-01-13
564,1830,102,Loved the character development and the plot twists.,2014-05-25
565,1991,183,Glitches and bugs ruin the experience.,2022-04-17
566,1323,110,Disappointing story and poorly designed levels.,2016-12-19
567,1319,195,Amazing gameplay and story! Highly recommend.,2021-06-18
568,1570,23,Super fun and addictive. Can’t wait for the sequel!,2018-09-14
569,588,181,Loved the character development and the plot twists.,2011-01-22
570,400,25,Repetitive and gets boring quickly.,2006-01-05
571,1352,172,Terrible controls and clunky gameplay.,2007-09-19
572,771,21,Terrible controls and clunky gameplay.,2011-12-11
573,1239,90,Super fun and addictive. Can’t wait for the sequel!,2022-06-16
574,1583,65,Glitches and bugs ruin the experience.,2021-08-11
575,82,156,Super fun and addictive. Can’t wait for the sequel!,2018-04-29
576,1298,98,Amazing gameplay and story! Highly recommend.,2017-08-12
577,1169,37,Glitches and bugs ruin the experience.,2019-06-15
578,626,22,Glitches and bugs ruin the experience.,2023-11-23
579,898,175,Super fun and addictive. Can’t wait for the sequel!,2001-09-21
580,886,3,Terrible controls and clunky gameplay.,2006-09-04
581,1641,45,Disappointing story and poorly designed levels.,2019-02-28
582,612,68,Innovative and engaging. Best game I’ve played in years.,2022-07-05
583,1296,129,Terrible controls and clunky gameplay.,2023-02-20
584,1779,128,Repetitive and gets boring quickly.,2020-10-06
585,1775,92,Disappointing story and poorly designed levels.,2022-10-24
586,1156,135,Graphics and mechanics are top-notch. A must-play!,2021-04-16
587,996,60,Overhyped and not worth the money.,2011-05-28
588,263,16,Amazing gameplay and story! Highly recommend.,2006-06-13
589,889,150,Overhyped and not worth the money.,1978-12-02
590,1665,165,Terrible controls and clunky gameplay.,2005-12-23
591,1086,96,Repetitive and gets boring quickly.,2024-10-18
592,1446,92,Disappointing story and poorly designed levels.,2017-01-24
593,1927,12,Terrible controls and clunky gameplay.,2022-05-28
594,971,130,Amazing gameplay and story! Highly recommend.,2024-10-08
595,878,4,Glitches and bugs ruin the experience.,2016-04-27
596,1078,20,Amazing gameplay and story! Highly recommend.,2015-08-18
597,37,59,Super fun and addictive. Can’t wait for the sequel!,2023-03-15
598,732,175,Repetitive and gets boring quickly.,1998-12-31
599,129,86,Glitches and bugs ruin the experience.,2017-01-10
600,132,66,Graphics and mechanics are top-notch. A must-play!,2015-06-08
601,1430,7,Glitches and bugs ruin the experience.,2000-05-24
602,339,93,Super fun and addictive. Can’t wait for the sequel!,2020-08-02
603,607,148,Super fun and addictive. Can’t wait for the sequel!,2022-10-21
604,1963,130,Amazing gameplay and story! Highly recommend.,2011-03-18
605,1715,162,Glitches and bugs ruin the experience.,1979-12-03
606,1941,200,Amazing gameplay and story! Highly recommend.,1998-12-07
607,1514,164,Overhyped and not worth the money.,2023-02-17
608,1894,59,Glitches and bugs ruin the experience.,2020-10-02
609,891,186,Loved the character development and the plot twists.,2003-07-03
610,1637,15,Amazing gameplay and story! Highly recommend.,2021-09-02
611,322,176,Graphics and mechanics are top-notch. A must-play!,2022-04-26
612,1333,30,Super fun and addictive. Can’t wait for the sequel!,2018-04-13
613,386,94,Disappointing story and poorly designed levels.,2019-03-11
614,682,80,Terrible controls and clunky gameplay.,2010-03-22
615,967,119,Loved the character development and the plot twists.,2012-08-31
616,1412,27,Glitches and bugs ruin the experience.,2004-08-30
617,1886,177,Graphics and mechanics are top-notch. A must-play!,2018-04-29
618,157,29,Terrible controls and clunky gameplay.,2024-03-07
619,1363,70,Glitches and bugs ruin the experience.,2018-07-15
620,1597,26,Amazing gameplay and story! Highly recommend.,2022-01-29
621,330,33,Innovative and engaging. Best game I’ve played in years.,1991-03-30
622,1897,57,Graphics and mechanics are top-notch. A must-play!,2020-05-08
623,181,88,Glitches and bugs ruin the experience.,2022-12-22
624,1708,47,Super fun and addictive. Can’t wait for the sequel!,2020-11-24
625,1579,180,Amazing gameplay and story! Highly recommend.,2023-05-28
626,1865,83,Innovative and engaging. Best game I’ve played in years.,2001-02-19
627,1231,142,Overhyped and not worth the money.,2024-05-30
628,1934,139,Innovative and engaging. Best game I’ve played in years.,2005-03-10
629,1786,85,Super fun and addictive. Can’t wait for the sequel!,2024-10-20
630,125,5,Repetitive and gets boring quickly.,2008-10-24
631,228,38,Innovative and engaging. Best game I’ve played in years.,2016-10-02
632,1502,165,Disappointing story and poorly designed levels.,2010-06-03
633,318,94,Super fun and addictive. Can’t wait for the sequel!,2018-12-25
634,986,179,Disappointing story and poorly designed levels.,2023-07-19
635,477,123,Glitches and bugs ruin the experience.,2011-01-15
636,96,173,Terrible controls and clunky gameplay.,2022-11-05
637,1551,10,Graphics and mechanics are top-notch. A must-play!,2023-09-19
638,700,95,Repetitive and gets boring quickly.,2009-06-21
639,983,16,Glitches and bugs ruin the experience.,2010-05-17
640,1150,11,Terrible controls and clunky gameplay.,2014-07-04
641,508,74,Disappointing story and poorly designed levels.,2024-10-22
642,342,23,Glitches and bugs ruin the experience.,2018-04-09
643,26,28,Graphics and mechanics are top-notch. A must-play!,2024-04-23
644,756,179,Amazing gameplay and story! Highly recommend.,2016-05-05
645,229,144,Overhyped and not worth the money.,2022-12-13
646,1726,86,Glitches and bugs ruin the experience.,2024-04-26
647,1418,52,Glitches and bugs ruin the experience.,2012-11-18
648,1392,21,Amazing gameplay and story! Highly recommend.,2004-10-15
649,1092,99,Repetitive and gets boring quickly.,2015-11-21
650,645,31,Innovative and engaging. Best game I’ve played in years.,2024-01-26
651,1306,68,Glitches and bugs ruin the experience.,2016-08-22
652,1369,28,Super fun and addictive. Can’t wait for the sequel!,2008-12-08
653,1179,33,Amazing gameplay and story! Highly recommend.,2001-05-21
654,1692,146,Graphics and mechanics are top-notch. A must-play!,2024-07-25
655,530,139,Innovative and engaging. Best game I’ve played in years.,1998-12-07
656,651,128,Overhyped and not worth the money.,2024-08-14
657,1102,97,Repetitive and gets boring quickly.,2019-09-23
658,1193,168,Loved the character development and the plot twists.,2023-07-25
659,1031,30,Innovative and engaging. Best game I’ve played in years.,2024-01-03
660,750,198,Overhyped and not worth the money.,2016-06-09
661,227,32,Terrible controls and clunky gameplay.,2021-07-18
